,Date,Date_YMD,Status,States,value
23781,27-Aug-20,2020-08-27,Confirmed,Himachal Pradesh,180
23782,27-Aug-20,2020-08-27,Recovered,Himachal Pradesh,198
23783,27-Aug-20,2020-08-27,Deceased,Himachal Pradesh,1
23784,28-Aug-20,2020-08-28,Confirmed,Himachal Pradesh,136
23785,28-Aug-20,2020-08-28,Recovered,Himachal Pradesh,141
23786,28-Aug-20,2020-08-28,Deceased,Himachal Pradesh,0
23787,29-Aug-20,2020-08-29,Confirmed,Himachal Pradesh,144
23788,29-Aug-20,2020-08-29,Recovered,Himachal Pradesh,117
23789,29-Aug-20,2020-08-29,Deceased,Himachal Pradesh,1
23790,30-Aug-20,2020-08-30,Confirmed,Himachal Pradesh,164
23791,30-Aug-20,2020-08-30,Recovered,Himachal Pradesh,142
23792,30-Aug-20,2020-08-30,Deceased,Himachal Pradesh,1
23793,31-Aug-20,2020-08-31,Confirmed,Himachal Pradesh,171
23794,31-Aug-20,2020-08-31,Recovered,Himachal Pradesh,65
23795,31-Aug-20,2020-08-31,Deceased,Himachal Pradesh,3
23796,01-Sep-20,2020-09-01,Confirmed,Himachal Pradesh,139
23797,01-Sep-20,2020-09-01,Recovered,Himachal Pradesh,173
23798,01-Sep-20,2020-09-01,Deceased,Himachal Pradesh,4
23799,02-Sep-20,2020-09-02,Confirmed,Himachal Pradesh,161
23800,02-Sep-20,2020-09-02,Recovered,Himachal Pradesh,69
23801,02-Sep-20,2020-09-02,Deceased,Himachal Pradesh,1
23802,03-Sep-20,2020-09-03,Confirmed,Himachal Pradesh,199
23803,03-Sep-20,2020-09-03,Recovered,Himachal Pradesh,98
23804,03-Sep-20,2020-09-03,Deceased,Himachal Pradesh,5
23805,04-Sep-20,2020-09-04,Confirmed,Himachal Pradesh,215
23806,04-Sep-20,2020-09-04,Recovered,Himachal Pradesh,107
23807,04-Sep-20,2020-09-04,Deceased,Himachal Pradesh,2
23808,05-Sep-20,2020-09-05,Confirmed,Himachal Pradesh,188
23809,05-Sep-20,2020-09-05,Recovered,Himachal Pradesh,21
23810,05-Sep-20,2020-09-05,Deceased,Himachal Pradesh,4
23811,06-Sep-20,2020-09-06,Confirmed,Himachal Pradesh,397
23812,06-Sep-20,2020-09-06,Recovered,Himachal Pradesh,197
23813,06-Sep-20,2020-09-06,Deceased,Himachal Pradesh,1
23814,07-Sep-20,2020-09-07,Confirmed,Himachal Pradesh,245
23815,07-Sep-20,2020-09-07,Recovered,Himachal Pradesh,221
23816,07-Sep-20,2020-09-07,Deceased,Himachal Pradesh,1
23817,08-Sep-20,2020-09-08,Confirmed,Himachal Pradesh,171
23818,08-Sep-20,2020-09-08,Recovered,Himachal Pradesh,85
23819,08-Sep-20,2020-09-08,Deceased,Himachal Pradesh,4
23820,09-Sep-20,2020-09-09,Confirmed,Himachal Pradesh,316
23821,09-Sep-20,2020-09-09,Recovered,Himachal Pradesh,142
23822,09-Sep-20,2020-09-09,Deceased,Himachal Pradesh,3
23823,10-Sep-20,2020-09-10,Confirmed,Himachal Pradesh,319
23824,10-Sep-20,2020-09-10,Recovered,Himachal Pradesh,80
23825,10-Sep-20,2020-09-10,Deceased,Himachal Pradesh,3
23826,11-Sep-20,2020-09-11,Confirmed,Himachal Pradesh,318
23827,11-Sep-20,2020-09-11,Recovered,Himachal Pradesh,158
23828,11-Sep-20,2020-09-11,Deceased,Himachal Pradesh,5
23829,12-Sep-20,2020-09-12,Confirmed,Himachal Pradesh,445
23830,12-Sep-20,2020-09-12,Recovered,Himachal Pradesh,123
23831,12-Sep-20,2020-09-12,Deceased,Himachal Pradesh,2
23832,13-Sep-20,2020-09-13,Confirmed,Himachal Pradesh,326
23833,13-Sep-20,2020-09-13,Recovered,Himachal Pradesh,152
23834,13-Sep-20,2020-09-13,Deceased,Himachal Pradesh,4
23835,14-Sep-20,2020-09-14,Confirmed,Himachal Pradesh,368
23836,14-Sep-20,2020-09-14,Recovered,Himachal Pradesh,68
23837,14-Sep-20,2020-09-14,Deceased,Himachal Pradesh,5
23838,15-Sep-20,2020-09-15,Confirmed,Himachal Pradesh,412
23839,15-Sep-20,2020-09-15,Recovered,Himachal Pradesh,250
23840,15-Sep-20,2020-09-15,Deceased,Himachal Pradesh,8
23841,16-Sep-20,2020-09-16,Confirmed,Himachal Pradesh,460
23842,16-Sep-20,2020-09-16,Recovered,Himachal Pradesh,114
23843,16-Sep-20,2020-09-16,Deceased,Himachal Pradesh,1
23844,17-Sep-20,2020-09-17,Confirmed,Himachal Pradesh,395
23845,17-Sep-20,2020-09-17,Recovered,Himachal Pradesh,388
23846,17-Sep-20,2020-09-17,Deceased,Himachal Pradesh,7
23847,18-Sep-20,2020-09-18,Confirmed,Himachal Pradesh,432
23848,18-Sep-20,2020-09-18,Recovered,Himachal Pradesh,135
23849,18-Sep-20,2020-09-18,Deceased,Himachal Pradesh,12
23850,19-Sep-20,2020-09-19,Confirmed,Himachal Pradesh,286
23851,19-Sep-20,2020-09-19,Recovered,Himachal Pradesh,403
23852,19-Sep-20,2020-09-19,Deceased,Himachal Pradesh,5
23853,20-Sep-20,2020-09-20,Confirmed,Himachal Pradesh,221
23854,20-Sep-20,2020-09-20,Recovered,Himachal Pradesh,91
23855,20-Sep-20,2020-09-20,Deceased,Himachal Pradesh,4
23856,21-Sep-20,2020-09-21,Confirmed,Himachal Pradesh,309
23857,21-Sep-20,2020-09-21,Recovered,Himachal Pradesh,288
23858,21-Sep-20,2020-09-21,Deceased,Himachal Pradesh,7
23859,22-Sep-20,2020-09-22,Confirmed,Himachal Pradesh,331
23860,22-Sep-20,2020-09-22,Recovered,Himachal Pradesh,655
23861,22-Sep-20,2020-09-22,Deceased,Himachal Pradesh,5
23862,23-Sep-20,2020-09-23,Confirmed,Himachal Pradesh,280
23863,23-Sep-20,2020-09-23,Recovered,Himachal Pradesh,446
23864,23-Sep-20,2020-09-23,Deceased,Himachal Pradesh,5
23865,24-Sep-20,2020-09-24,Confirmed,Himachal Pradesh,337
23866,24-Sep-20,2020-09-24,Recovered,Himachal Pradesh,295
23867,24-Sep-20,2020-09-24,Deceased,Himachal Pradesh,10
23868,25-Sep-20,2020-09-25,Confirmed,Himachal Pradesh,293
23869,25-Sep-20,2020-09-25,Recovered,Himachal Pradesh,296
23870,25-Sep-20,2020-09-25,Deceased,Himachal Pradesh,7
23871,26-Sep-20,2020-09-26,Confirmed,Himachal Pradesh,317
23872,26-Sep-20,2020-09-26,Recovered,Himachal Pradesh,182
23873,26-Sep-20,2020-09-26,Deceased,Himachal Pradesh,7
23874,27-Sep-20,2020-09-27,Confirmed,Himachal Pradesh,195
23875,27-Sep-20,2020-09-27,Recovered,Himachal Pradesh,629
23876,27-Sep-20,2020-09-27,Deceased,Himachal Pradesh,11
23877,28-Sep-20,2020-09-28,Confirmed,Himachal Pradesh,266
23878,28-Sep-20,2020-09-28,Recovered,Himachal Pradesh,268
23879,28-Sep-20,2020-09-28,Deceased,Himachal Pradesh,5
23880,29-Sep-20,2020-09-29,Confirmed,Himachal Pradesh,290
23881,29-Sep-20,2020-09-29,Recovered,Himachal Pradesh,364
23882,29-Sep-20,2020-09-29,Deceased,Himachal Pradesh,3
23883,30-Sep-20,2020-09-30,Confirmed,Himachal Pradesh,229
23884,30-Sep-20,2020-09-30,Recovered,Himachal Pradesh,399
23885,30-Sep-20,2020-09-30,Deceased,Himachal Pradesh,3
23886,01-Oct-20,2020-10-01,Confirmed,Himachal Pradesh,243
23887,01-Oct-20,2020-10-01,Recovered,Himachal Pradesh,218
23888,01-Oct-20,2020-10-01,Deceased,Himachal Pradesh,9
23889,02-Oct-20,2020-10-02,Confirmed,Himachal Pradesh,235
23890,02-Oct-20,2020-10-02,Recovered,Himachal Pradesh,388
23891,02-Oct-20,2020-10-02,Deceased,Himachal Pradesh,7
23892,03-Oct-20,2020-10-03,Confirmed,Himachal Pradesh,241
23893,03-Oct-20,2020-10-03,Recovered,Himachal Pradesh,197
23894,03-Oct-20,2020-10-03,Deceased,Himachal Pradesh,8
23895,04-Oct-20,2020-10-04,Confirmed,Himachal Pradesh,156
23896,04-Oct-20,2020-10-04,Recovered,Himachal Pradesh,168
23897,04-Oct-20,2020-10-04,Deceased,Himachal Pradesh,7
23898,05-Oct-20,2020-10-05,Confirmed,Himachal Pradesh,182
23899,05-Oct-20,2020-10-05,Recovered,Himachal Pradesh,292
23900,05-Oct-20,2020-10-05,Deceased,Himachal Pradesh,7
23901,06-Oct-20,2020-10-06,Confirmed,Himachal Pradesh,250
23902,06-Oct-20,2020-10-06,Recovered,Himachal Pradesh,265
23903,06-Oct-20,2020-10-06,Deceased,Himachal Pradesh,5
23904,07-Oct-20,2020-10-07,Confirmed,Himachal Pradesh,282
23905,07-Oct-20,2020-10-07,Recovered,Himachal Pradesh,418
23906,07-Oct-20,2020-10-07,Deceased,Himachal Pradesh,2
23907,08-Oct-20,2020-10-08,Confirmed,Himachal Pradesh,213
23908,08-Oct-20,2020-10-08,Recovered,Himachal Pradesh,267
23909,08-Oct-20,2020-10-08,Deceased,Himachal Pradesh,7
23910,09-Oct-20,2020-10-09,Confirmed,Himachal Pradesh,199
23911,09-Oct-20,2020-10-09,Recovered,Himachal Pradesh,278
23912,09-Oct-20,2020-10-09,Deceased,Himachal Pradesh,7
23913,10-Oct-20,2020-10-10,Confirmed,Himachal Pradesh,267
23914,10-Oct-20,2020-10-10,Recovered,Himachal Pradesh,400
23915,10-Oct-20,2020-10-10,Deceased,Himachal Pradesh,3
23916,11-Oct-20,2020-10-11,Confirmed,Himachal Pradesh,164
23917,11-Oct-20,2020-10-11,Recovered,Himachal Pradesh,190
23918,11-Oct-20,2020-10-11,Deceased,Himachal Pradesh,2
23919,12-Oct-20,2020-10-12,Confirmed,Himachal Pradesh,170
23920,12-Oct-20,2020-10-12,Recovered,Himachal Pradesh,219
23921,12-Oct-20,2020-10-12,Deceased,Himachal Pradesh,1
23922,13-Oct-20,2020-10-13,Confirmed,Himachal Pradesh,184
23923,13-Oct-20,2020-10-13,Recovered,Himachal Pradesh,312
23924,13-Oct-20,2020-10-13,Deceased,Himachal Pradesh,3
23925,14-Oct-20,2020-10-14,Confirmed,Himachal Pradesh,246
23926,14-Oct-20,2020-10-14,Recovered,Himachal Pradesh,232
23927,14-Oct-20,2020-10-14,Deceased,Himachal Pradesh,1
23928,15-Oct-20,2020-10-15,Confirmed,Himachal Pradesh,295
23929,15-Oct-20,2020-10-15,Recovered,Himachal Pradesh,153
23930,15-Oct-20,2020-10-15,Deceased,Himachal Pradesh,5
23931,16-Oct-20,2020-10-16,Confirmed,Himachal Pradesh,219
23932,16-Oct-20,2020-10-16,Recovered,Himachal Pradesh,219
23933,16-Oct-20,2020-10-16,Deceased,Himachal Pradesh,2
23934,17-Oct-20,2020-10-17,Confirmed,Himachal Pradesh,275
23935,17-Oct-20,2020-10-17,Recovered,Himachal Pradesh,234
23936,17-Oct-20,2020-10-17,Deceased,Himachal Pradesh,3
23937,18-Oct-20,2020-10-18,Confirmed,Himachal Pradesh,170
23938,18-Oct-20,2020-10-18,Recovered,Himachal Pradesh,217
23939,18-Oct-20,2020-10-18,Deceased,Himachal Pradesh,3
23940,19-Oct-20,2020-10-19,Confirmed,Himachal Pradesh,168
23941,19-Oct-20,2020-10-19,Recovered,Himachal Pradesh,201
23942,19-Oct-20,2020-10-19,Deceased,Himachal Pradesh,4
23943,20-Oct-20,2020-10-20,Confirmed,Himachal Pradesh,222
23944,20-Oct-20,2020-10-20,Recovered,Himachal Pradesh,216
23945,20-Oct-20,2020-10-20,Deceased,Himachal Pradesh,2
23946,21-Oct-20,2020-10-21,Confirmed,Himachal Pradesh,264
23947,21-Oct-20,2020-10-21,Recovered,Himachal Pradesh,219
23948,21-Oct-20,2020-10-21,Deceased,Himachal Pradesh,5
23949,22-Oct-20,2020-10-22,Confirmed,Himachal Pradesh,223
23950,22-Oct-20,2020-10-22,Recovered,Himachal Pradesh,238
23951,22-Oct-20,2020-10-22,Deceased,Himachal Pradesh,5
23952,23-Oct-20,2020-10-23,Confirmed,Himachal Pradesh,196
23953,23-Oct-20,2020-10-23,Recovered,Himachal Pradesh,202
23954,23-Oct-20,2020-10-23,Deceased,Himachal Pradesh,1
23955,24-Oct-20,2020-10-24,Confirmed,Himachal Pradesh,173
23956,24-Oct-20,2020-10-24,Recovered,Himachal Pradesh,183
23957,24-Oct-20,2020-10-24,Deceased,Himachal Pradesh,5
23958,25-Oct-20,2020-10-25,Confirmed,Himachal Pradesh,157
23959,25-Oct-20,2020-10-25,Recovered,Himachal Pradesh,272
23960,25-Oct-20,2020-10-25,Deceased,Himachal Pradesh,1
23961,26-Oct-20,2020-10-26,Confirmed,Himachal Pradesh,216
23962,26-Oct-20,2020-10-26,Recovered,Himachal Pradesh,192
23963,26-Oct-20,2020-10-26,Deceased,Himachal Pradesh,2
23964,27-Oct-20,2020-10-27,Confirmed,Himachal Pradesh,231
23965,27-Oct-20,2020-10-27,Recovered,Himachal Pradesh,214
23966,27-Oct-20,2020-10-27,Deceased,Himachal Pradesh,5
23967,28-Oct-20,2020-10-28,Confirmed,Himachal Pradesh,332
23968,28-Oct-20,2020-10-28,Recovered,Himachal Pradesh,205
23969,28-Oct-20,2020-10-28,Deceased,Himachal Pradesh,2
23970,29-Oct-20,2020-10-29,Confirmed,Himachal Pradesh,327
23971,29-Oct-20,2020-10-29,Recovered,Himachal Pradesh,199
23972,29-Oct-20,2020-10-29,Deceased,Himachal Pradesh,6
23973,30-Oct-20,2020-10-30,Confirmed,Himachal Pradesh,101
23974,30-Oct-20,2020-10-30,Recovered,Himachal Pradesh,139
23975,30-Oct-20,2020-10-30,Deceased,Himachal Pradesh,5
23976,31-Oct-20,2020-10-31,Confirmed,Himachal Pradesh,482
23977,31-Oct-20,2020-10-31,Recovered,Himachal Pradesh,321
23978,31-Oct-20,2020-10-31,Deceased,Himachal Pradesh,6
23979,01-Nov-20,2020-11-01,Confirmed,Himachal Pradesh,205
23980,01-Nov-20,2020-11-01,Recovered,Himachal Pradesh,102
23981,01-Nov-20,2020-11-01,Deceased,Himachal Pradesh,8
23982,02-Nov-20,2020-11-02,Confirmed,Himachal Pradesh,334
23983,02-Nov-20,2020-11-02,Recovered,Himachal Pradesh,339
23984,02-Nov-20,2020-11-02,Deceased,Himachal Pradesh,10
23985,03-Nov-20,2020-11-03,Confirmed,Himachal Pradesh,334
23986,03-Nov-20,2020-11-03,Recovered,Himachal Pradesh,165
23987,03-Nov-20,2020-11-03,Deceased,Himachal Pradesh,8
23988,04-Nov-20,2020-11-04,Confirmed,Himachal Pradesh,433
23989,04-Nov-20,2020-11-04,Recovered,Himachal Pradesh,110
23990,04-Nov-20,2020-11-04,Deceased,Himachal Pradesh,11
23991,05-Nov-20,2020-11-05,Confirmed,Himachal Pradesh,444
23992,05-Nov-20,2020-11-05,Recovered,Himachal Pradesh,201
23993,05-Nov-20,2020-11-05,Deceased,Himachal Pradesh,6
23994,06-Nov-20,2020-11-06,Confirmed,Himachal Pradesh,88
23995,06-Nov-20,2020-11-06,Recovered,Himachal Pradesh,215
23996,06-Nov-20,2020-11-06,Deceased,Himachal Pradesh,4
23997,07-Nov-20,2020-11-07,Confirmed,Himachal Pradesh,915
23998,07-Nov-20,2020-11-07,Recovered,Himachal Pradesh,255
23999,07-Nov-20,2020-11-07,Deceased,Himachal Pradesh,6
24000,08-Nov-20,2020-11-08,Confirmed,Himachal Pradesh,674
24001,08-Nov-20,2020-11-08,Recovered,Himachal Pradesh,150
24002,08-Nov-20,2020-11-08,Deceased,Himachal Pradesh,6
24003,09-Nov-20,2020-11-09,Confirmed,Himachal Pradesh,711
24004,09-Nov-20,2020-11-09,Recovered,Himachal Pradesh,228
24005,09-Nov-20,2020-11-09,Deceased,Himachal Pradesh,7
24006,10-Nov-20,2020-11-10,Confirmed,Himachal Pradesh,611
24007,10-Nov-20,2020-11-10,Recovered,Himachal Pradesh,424
24008,10-Nov-20,2020-11-10,Deceased,Himachal Pradesh,12
24009,11-Nov-20,2020-11-11,Confirmed,Himachal Pradesh,610
24010,11-Nov-20,2020-11-11,Recovered,Himachal Pradesh,359
24011,11-Nov-20,2020-11-11,Deceased,Himachal Pradesh,9
24012,12-Nov-20,2020-11-12,Confirmed,Himachal Pradesh,765
24013,12-Nov-20,2020-11-12,Recovered,Himachal Pradesh,199
24014,12-Nov-20,2020-11-12,Deceased,Himachal Pradesh,6
24015,13-Nov-20,2020-11-13,Confirmed,Himachal Pradesh,825
24016,13-Nov-20,2020-11-13,Recovered,Himachal Pradesh,239
24017,13-Nov-20,2020-11-13,Deceased,Himachal Pradesh,11
24018,14-Nov-20,2020-11-14,Confirmed,Himachal Pradesh,322
24019,14-Nov-20,2020-11-14,Recovered,Himachal Pradesh,337
24020,14-Nov-20,2020-11-14,Deceased,Himachal Pradesh,8
24021,15-Nov-20,2020-11-15,Confirmed,Himachal Pradesh,383
24022,15-Nov-20,2020-11-15,Recovered,Himachal Pradesh,209
24023,15-Nov-20,2020-11-15,Deceased,Himachal Pradesh,11
24024,16-Nov-20,2020-11-16,Confirmed,Himachal Pradesh,443
24025,16-Nov-20,2020-11-16,Recovered,Himachal Pradesh,540
24026,16-Nov-20,2020-11-16,Deceased,Himachal Pradesh,8
24027,17-Nov-20,2020-11-17,Confirmed,Himachal Pradesh,584
24028,17-Nov-20,2020-11-17,Recovered,Himachal Pradesh,574
24029,17-Nov-20,2020-11-17,Deceased,Himachal Pradesh,12
24030,18-Nov-20,2020-11-18,Confirmed,Himachal Pradesh,661
24031,18-Nov-20,2020-11-18,Recovered,Himachal Pradesh,518
24032,18-Nov-20,2020-11-18,Deceased,Himachal Pradesh,13
24033,19-Nov-20,2020-11-19,Confirmed,Himachal Pradesh,796
24034,19-Nov-20,2020-11-19,Recovered,Himachal Pradesh,704
24035,19-Nov-20,2020-11-19,Deceased,Himachal Pradesh,12
24036,20-Nov-20,2020-11-20,Confirmed,Himachal Pradesh,588
24037,20-Nov-20,2020-11-20,Recovered,Himachal Pradesh,726
24038,20-Nov-20,2020-11-20,Deceased,Himachal Pradesh,11
24039,21-Nov-20,2020-11-21,Confirmed,Himachal Pradesh,915
24040,21-Nov-20,2020-11-21,Recovered,Himachal Pradesh,657
24041,21-Nov-20,2020-11-21,Deceased,Himachal Pradesh,18
24042,22-Nov-20,2020-11-22,Confirmed,Himachal Pradesh,627
24043,22-Nov-20,2020-11-22,Recovered,Himachal Pradesh,644
24044,22-Nov-20,2020-11-22,Deceased,Himachal Pradesh,19
24045,23-Nov-20,2020-11-23,Confirmed,Himachal Pradesh,454
24046,23-Nov-20,2020-11-23,Recovered,Himachal Pradesh,785
24047,23-Nov-20,2020-11-23,Deceased,Himachal Pradesh,22
24048,24-Nov-20,2020-11-24,Confirmed,Himachal Pradesh,948
24049,24-Nov-20,2020-11-24,Recovered,Himachal Pradesh,463
24050,24-Nov-20,2020-11-24,Deceased,Himachal Pradesh,12
24051,25-Nov-20,2020-11-25,Confirmed,Himachal Pradesh,837
24052,25-Nov-20,2020-11-25,Recovered,Himachal Pradesh,99
24053,25-Nov-20,2020-11-25,Deceased,Himachal Pradesh,13
24054,26-Nov-20,2020-11-26,Confirmed,Himachal Pradesh,931
24055,26-Nov-20,2020-11-26,Recovered,Himachal Pradesh,913
24056,26-Nov-20,2020-11-26,Deceased,Himachal Pradesh,14
24057,27-Nov-20,2020-11-27,Confirmed,Himachal Pradesh,830
24058,27-Nov-20,2020-11-27,Recovered,Himachal Pradesh,490
24059,27-Nov-20,2020-11-27,Deceased,Himachal Pradesh,13
24060,28-Nov-20,2020-11-28,Confirmed,Himachal Pradesh,650
24061,28-Nov-20,2020-11-28,Recovered,Himachal Pradesh,270
24062,28-Nov-20,2020-11-28,Deceased,Himachal Pradesh,11
24063,29-Nov-20,2020-11-29,Confirmed,Himachal Pradesh,1026
24064,29-Nov-20,2020-11-29,Recovered,Himachal Pradesh,940
24065,29-Nov-20,2020-11-29,Deceased,Himachal Pradesh,12
24066,30-Nov-20,2020-11-30,Confirmed,Himachal Pradesh,515
24067,30-Nov-20,2020-11-30,Recovered,Himachal Pradesh,855
24068,30-Nov-20,2020-11-30,Deceased,Himachal Pradesh,10
24069,01-Dec-20,2020-12-01,Confirmed,Himachal Pradesh,709
24070,01-Dec-20,2020-12-01,Recovered,Himachal Pradesh,761
24071,01-Dec-20,2020-12-01,Deceased,Himachal Pradesh,21
24072,02-Dec-20,2020-12-02,Confirmed,Himachal Pradesh,633
24073,02-Dec-20,2020-12-02,Recovered,Himachal Pradesh,1027
24074,02-Dec-20,2020-12-02,Deceased,Himachal Pradesh,11
24075,03-Dec-20,2020-12-03,Confirmed,Himachal Pradesh,837
24076,03-Dec-20,2020-12-03,Recovered,Himachal Pradesh,544
24077,03-Dec-20,2020-12-03,Deceased,Himachal Pradesh,18
24078,04-Dec-20,2020-12-04,Confirmed,Himachal Pradesh,803
24079,04-Dec-20,2020-12-04,Recovered,Himachal Pradesh,578
24080,04-Dec-20,2020-12-04,Deceased,Himachal Pradesh,13
24081,05-Dec-20,2020-12-05,Confirmed,Himachal Pradesh,905
24082,05-Dec-20,2020-12-05,Recovered,Himachal Pradesh,945
24083,05-Dec-20,2020-12-05,Deceased,Himachal Pradesh,13
24084,06-Dec-20,2020-12-06,Confirmed,Himachal Pradesh,553
24085,06-Dec-20,2020-12-06,Recovered,Himachal Pradesh,520
24086,06-Dec-20,2020-12-06,Deceased,Himachal Pradesh,11
24087,07-Dec-20,2020-12-07,Confirmed,Himachal Pradesh,739
24088,07-Dec-20,2020-12-07,Recovered,Himachal Pradesh,1106
24089,07-Dec-20,2020-12-07,Deceased,Himachal Pradesh,7
24090,08-Dec-20,2020-12-08,Confirmed,Himachal Pradesh,504
24091,08-Dec-20,2020-12-08,Recovered,Himachal Pradesh,808
24092,08-Dec-20,2020-12-08,Deceased,Himachal Pradesh,14
24093,09-Dec-20,2020-12-09,Confirmed,Himachal Pradesh,729
24094,09-Dec-20,2020-12-09,Recovered,Himachal Pradesh,819
24095,09-Dec-20,2020-12-09,Deceased,Himachal Pradesh,12
24096,10-Dec-20,2020-12-10,Confirmed,Himachal Pradesh,773
24097,10-Dec-20,2020-12-10,Recovered,Himachal Pradesh,375
24098,10-Dec-20,2020-12-10,Deceased,Himachal Pradesh,8
24099,11-Dec-20,2020-12-11,Confirmed,Himachal Pradesh,651
24100,11-Dec-20,2020-12-11,Recovered,Himachal Pradesh,770
24101,11-Dec-20,2020-12-11,Deceased,Himachal Pradesh,20
24102,12-Dec-20,2020-12-12,Confirmed,Himachal Pradesh,597
24103,12-Dec-20,2020-12-12,Recovered,Himachal Pradesh,737
24104,12-Dec-20,2020-12-12,Deceased,Himachal Pradesh,10
24105,13-Dec-20,2020-12-13,Confirmed,Himachal Pradesh,424
24106,13-Dec-20,2020-12-13,Recovered,Himachal Pradesh,740
24107,13-Dec-20,2020-12-13,Deceased,Himachal Pradesh,8
24108,14-Dec-20,2020-12-14,Confirmed,Himachal Pradesh,386
24109,14-Dec-20,2020-12-14,Recovered,Himachal Pradesh,676
24110,14-Dec-20,2020-12-14,Deceased,Himachal Pradesh,12
24111,15-Dec-20,2020-12-15,Confirmed,Himachal Pradesh,435
24112,15-Dec-20,2020-12-15,Recovered,Himachal Pradesh,577
24113,15-Dec-20,2020-12-15,Deceased,Himachal Pradesh,11
24114,16-Dec-20,2020-12-16,Confirmed,Himachal Pradesh,484
24115,16-Dec-20,2020-12-16,Recovered,Himachal Pradesh,1046
24116,16-Dec-20,2020-12-16,Deceased,Himachal Pradesh,12
24117,17-Dec-20,2020-12-17,Confirmed,Himachal Pradesh,463
24118,17-Dec-20,2020-12-17,Recovered,Himachal Pradesh,532
24119,17-Dec-20,2020-12-17,Deceased,Himachal Pradesh,10
24120,18-Dec-20,2020-12-18,Confirmed,Himachal Pradesh,482
24121,18-Dec-20,2020-12-18,Recovered,Himachal Pradesh,639
24122,18-Dec-20,2020-12-18,Deceased,Himachal Pradesh,9
24123,19-Dec-20,2020-12-19,Confirmed,Himachal Pradesh,385
24124,19-Dec-20,2020-12-19,Recovered,Himachal Pradesh,390
24125,19-Dec-20,2020-12-19,Deceased,Himachal Pradesh,3
24126,20-Dec-20,2020-12-20,Confirmed,Himachal Pradesh,319
24127,20-Dec-20,2020-12-20,Recovered,Himachal Pradesh,1083
24128,20-Dec-20,2020-12-20,Deceased,Himachal Pradesh,6
24129,21-Dec-20,2020-12-21,Confirmed,Himachal Pradesh,294
24130,21-Dec-20,2020-12-21,Recovered,Himachal Pradesh,596
24131,21-Dec-20,2020-12-21,Deceased,Himachal Pradesh,9
24132,22-Dec-20,2020-12-22,Confirmed,Himachal Pradesh,332
24133,22-Dec-20,2020-12-22,Recovered,Himachal Pradesh,423
24134,22-Dec-20,2020-12-22,Deceased,Himachal Pradesh,4
24135,23-Dec-20,2020-12-23,Confirmed,Himachal Pradesh,437
24136,23-Dec-20,2020-12-23,Recovered,Himachal Pradesh,594
24137,23-Dec-20,2020-12-23,Deceased,Himachal Pradesh,5
24138,24-Dec-20,2020-12-24,Confirmed,Himachal Pradesh,374
24139,24-Dec-20,2020-12-24,Recovered,Himachal Pradesh,317
24140,24-Dec-20,2020-12-24,Deceased,Himachal Pradesh,5
24141,25-Dec-20,2020-12-25,Confirmed,Himachal Pradesh,292
24142,25-Dec-20,2020-12-25,Recovered,Himachal Pradesh,623
24143,25-Dec-20,2020-12-25,Deceased,Himachal Pradesh,3
24144,26-Dec-20,2020-12-26,Confirmed,Himachal Pradesh,222
24145,26-Dec-20,2020-12-26,Recovered,Himachal Pradesh,266
24146,26-Dec-20,2020-12-26,Deceased,Himachal Pradesh,11
24147,27-Dec-20,2020-12-27,Confirmed,Himachal Pradesh,158
24148,27-Dec-20,2020-12-27,Recovered,Himachal Pradesh,610
24149,27-Dec-20,2020-12-27,Deceased,Himachal Pradesh,6
24150,28-Dec-20,2020-12-28,Confirmed,Himachal Pradesh,242
24151,28-Dec-20,2020-12-28,Recovered,Himachal Pradesh,394
24152,28-Dec-20,2020-12-28,Deceased,Himachal Pradesh,2
24153,29-Dec-20,2020-12-29,Confirmed,Himachal Pradesh,214
24154,29-Dec-20,2020-12-29,Recovered,Himachal Pradesh,552
24155,29-Dec-20,2020-12-29,Deceased,Himachal Pradesh,4
24156,30-Dec-20,2020-12-30,Confirmed,Himachal Pradesh,220
24157,30-Dec-20,2020-12-30,Recovered,Himachal Pradesh,755
24158,30-Dec-20,2020-12-30,Deceased,Himachal Pradesh,6
24159,31-Dec-20,2020-12-31,Confirmed,Himachal Pradesh,163
24160,31-Dec-20,2020-12-31,Recovered,Himachal Pradesh,341
24161,31-Dec-20,2020-12-31,Deceased,Himachal Pradesh,3
24162,01-Jan-21,2021-01-01,Confirmed,Himachal Pradesh,193
